49
87197 365
28981 -11821 -
55791 -80858 -
46116 45647 +
34575 -16819 +
16311 -27530 -
42263 32319 +
11864 -67990 +
46733 -20914 +
60642 30375 -
14281 -43403 +
41628 40222 +
64064 -11755 +
15421 -238 +
9889 -65230 +
15062 -26421 +
16767 38648 +
3468 65284 -
31863 69791 -
66212 60978 +
54174 15953 -
61222 -94490 +
33670 -86582 -
683 30104 +
38898 -58296 -
5174 -81511 +
16048 61964 -
37195 -64141 -
28271 -20585 -
8497 7250 +
16918 62297 -
16881 52734 +
5051 7453 +
40949 40288 -
5130 -64549 +
22405 5058 +
9613 80734 -
38556 64155 +
63559 56359 +
16051 -94868 +
6367 24565 +
47810 94654 -
54336 -67268 -
65941 -37944 -
48158 27682 +
59240 72069 -
64964 -15115 -
23544 39489 +
44088 -90867 +
30750 -49928 +
29345 46038 -
4367 -36502 +
3608 -83340 -
4914 -47643 +
48924 76338 -
6426 57494 +
61783 10732 +
66419 40448 +
41722 83868 +
14117 -63430 -
5454 96802 -
33884 -10531 -
38447 -37752 +
11482 -60149 +
13136 26142 -
15393 43704 +
24807 40593 +
35042 -97267 +
33493 -86225 -
66893 3365 -
50785 -29527 +
58172 -45278 -
13799 26327 -
34342 18054 -
29527 47422 -
12412 6367 -
41022 -60492 -
46452 -96227 -
54202 91281 -
15766 -41592 -
16238 -91701 -
11348 -26469 +
47223 -82885 -
62372 52266 -
31276 82248 +
20290 -58821 +
40472 -91938 -
482 39094 -
29432 -34203 -
29524 -18049 -
37407 70991 +
20918 14611 +
57176 -18121 +
34089 -12561 -
209 90772 +
34843 12028 +
10817 -53650 -
32060 55898 -
19589 -31759 -
19852 -29462 -
58242 44487 +
38409 54677 +
13279 20734 +
47169 -70407 +
36677 -91220 +
43735 -95964 +
53209 70651 -
3366 49605 -
10611 -50483 -
3873 30586 +
35879 39229 -
29638 -34618 +
45982 -69395 -
28295 52158 +
28529 -6101 -
33916 -24564 +
67052 29333 -
3489 -57354 +
67663 -24762 +
43872 -97140 -
19173 -70602 -
53982 -3244 +
11390 56890 +
29549 6257 +
1196 -68450 +
31635 -2968 -
14397 60863 -
53049 28229 +
27764 -7463 +
38841 7601 +
50976 70709 +
49155 -4854 +
31936 91959 +
37557 6958 +
44356 38912 +
55819 23732 +
2706 -58646 +
30788 10413 -
384 -8980 -
14905 31620 +
43658 -48003 +
37604 -90877 +
14755 87590 +
34487 -88310 -
32850 37177 +
52720 83921 -
35924 -30011 -
18001 85153 +
13854 -67312 -
385 -38601 +
32953 -80469 +
39983 68210 -
13428 -71822 -
43025 51373 -
38316 -13992 -
20803 -44476 +
13245 -97114 -
8624 92596 +
17790 10874 +
45231 -46239 -
49783 -79866 -
42316 69376 -
56168 61527 +
54485 49875 -
56826 86603 -
43642 71519 +
2949 -5241 +
11219 -55111 -
39424 13617 -
49187 -81080 -
47291 19409 -
32664 -69409 +
48605 7940 +
41852 -54759 -
38103 -86365 +
47433 39409 -
51497 72506 -
60822 1401 +
40236 -18269 +
18622 -78086 +
15098 69323 +
58600 -57351 -
19264 47028 +
63750 -33664 +
15557 96848 +
15179 -39011 +
68165 85620 +
396 -12236 +
26140 -69257 +
47793 31017 -
5265 -44187 -
18112 71351 +
35032 57630 +
52304 -86843 +
2366 -37692 +
44897 88565 -
17672 -88020 +
13794 -63137 -
66890 -30981 -
20070 -21217 +
48712 -22501 +
57482 -87554 +
16816 7939 +
51765 -52909 +
55724 -97213 -
18950 -67425 +
48054 -256 -
56069 -67793 -
2269 84855 -
9869 63130 +
50391 -52823 -
29071 -66241 -
2454 -28058 -
51517 -50201 +
2393 44840 +
19403 84483 -
56332 29231 -
56613 -22883 -
5001 -67166 -
47149 92 +
52677 -96548 -
42023 81939 -
26743 -29265 +
6329 23569 -
22419 8725 -
8270 45331 +
48824 71168 -
19333 -9242 -
58937 82189 -
55094 22365 -
68175 -16786 +
59175 -89566 +
37001 23491 -
22719 80342 +
14678 57785 +
22347 45745 +
40058 -94763 +
59827 99441 +
37768 -10395 -
62738 49301 +
62008 -82647 +
41732 -33464 +
61511 43035 +
64182 -29496 -
51817 -24716 +
61678 2819 +
64007 -62744 -
50177 -83177 +
45062 -20515 +
21025 -70974 +
63854 84501 +
2098 26143 -
29708 -56105 -
18578 68529 -
43505 -93184 -
62738 -84269 +
38888 -2620 -
45388 -84412 -
29212 67881 -
19105 682
18074 -71287 +
1302 -24256 +
16400 46045 -
8747 -55315 +
8243 20365 +
10407 81974 +
12361 -94921 +
3870 -96113 -
2986 -59535 -
7569 17810 -
5446 53809 +
18458 30460 -
7225 58468 -
9903 44505 +
17599 41220 -
16396 25788 +
18801 24229 -
13648 -13129 -
7353 -41173 +
8442 -84342 -
7731 -12466 -
17575 75503 +
14785 17746 +
3910 -47871 -
1972 -624 -
4755 82093 +
1832 -79012 -
17515 9178 -
18059 80952 -
6463 -97203 +
10259 17280 -
10065 -14533 +
10624 20855 -
529 84563 +
11546 84785 +
7052 -82117 +
5786 34368 +
7143 34737 -
17446 90252 +
1158 27393 -
18287 -21742 +
5685 -889 +
14607 76222 -
6496 -47395 -
10550 -81833 -
12296 -21843 -
9118 1886 -
18727 -68795 -
6056 -92631 +
18403 -76475 -
8624 -76322 -
17660 24158 +
10188 -68566 +
2752 -66062 +
6068 33315 +
14111 -28684 +
4093 -65254 +
6756 4618 +
5575 70585 +
4236 -76519 +
8978 6788 -
5515 -82119 +
9317 19645 -
9806 43740 +
9459 26724 +
2809 44153 -
10056 -86518 +
1958 -47290 -
4403 37273 -
14454 18789 -
11007 22190 +
15744 -28677 -
11331 82737 +
8862 -17185 -
11368 -69979 -
18500 90520 -
5616 -90575 +
16400 36003 -
9026 17761 +
5332 49686 +
1830 -33250 +
9049 -43732 -
8841 13854 +
16631 91885 -
16491 -75404 +
13128 -41080 -
194 46573 -
10871 87423 -
17276 -58050 -
17385 -71270 +
9690 5596 +
3091 15221 +
4730 57637 -
8839 -88396 +
2922 98518 +
6683 86233 +
5815 -81551 -
16414 54075 -
15987 -49571 -
14984 -16676 +
2403 -90019 +
9951 44623 +
17472 -31928 -
2241 39775 -
8936 95869 +
9857 84795 +
297 15358 +
5091 -17323 -
9283 55288 -
4195 -45110 -
2665 21936 +
18425 40590 -
15531 -17917 +
953 -73101 +
1893 -65520 +
11502 33376 -
15629 -65877 -
8155 81691 -
8497 97067 -
11470 -69055 +
11996 -92141 -
12064 94257 -
1741 -93814 -
11084 -13803 -
6938 63989 -
10571 -40422 -
9748 26256 +
5161 23006 -
1739 51454 -
6805 -40216 -
11605 -63466 -
10009 -62003 +
16869 71078 -
17620 -24744 +
15679 -84746 -
17742 12060 -
15720 -93330 -
4846 -62637 -
16516 73059 +
6158 34138 +
6218 -85483 +
3133 -12973 -
17932 13086 +
12962 272 -
15578 21111 -
18955 63981 +
2020 -82720 +
8945 92900 +
10235 -29627 -
9653 57984 +
7667 6574 -
14913 36485 +
11165 81367 -
3223 32761 +
18266 44653 -
3499 -74901 +
7011 -18621 -
6443 -76179 +
18771 -47531 +
11119 80074 -
9647 48758 -
11771 57828 -
9661 65368 -
4809 -63012 +
5207 -60807 -
12388 85493 +
18142 -10400 +
17140 -39920 +
4430 46710 +
2709 59595 +
2635 -6426 -
7495 -46919 +
14033 24290 +
14144 -8772 +
11861 -70162 -
16197 -38546 +
1718 -52811 +
8302 69322 +
13089 25543 -
14341 -44632 +
7346 -73508 -
11403 42343 -
8259 -63872 +
9900 74302 -
2092 53037 +
3680 -34508 -
11793 -31039 -
13846 -12347 -
15909 9109 +
3534 -91103 -
17623 96655 -
13057 -35348 +
14787 49077 -
11065 -20756 +
15270 99161 +
9539 12611 -
13433 71805 +
1261 64796 -
11538 90615 -
10551 89947 +
2594 23343 +
15758 -94763 -
2950 12783 -
3764 -65164 -
2746 97332 +
4709 -78308 +
17135 -7895 +
8134 32501 +
1409 -35352 -
7006 33113 -
17209 -89428 -
5651 15721 -
14087 -80833 -
16766 -8291 +
3128 57983 -
6705 -49738 -
16884 12576 +
18020 -11279 +
2659 36823 -
3352 78044 +
18904 -98819 +
10559 -67219 -
17684 -31478 -
18277 92153 -
2269 84122 -
5509 -38050 -
7255 -4760 +
6305 59993 -
9943 -50466 +
12924 -46837 +
11689 32189 +
5445 9572 +
15027 82715 +
15258 57335 -
14639 -32208 -
14580 99667 +
7401 -3105 -
14794 -50605 +
2814 37629 -
18756 78951 -
10634 -80389 +
12945 70407 -
9727 36663 +
1306 -1411 -
10960 -82359 +
6774 -41285 -
11702 -49357 -
3579 4203 +
8094 7298 +
12524 83460 +
17725 -18342 +
11556 -70238 -
14697 -28704 -
8538 -14422 +
13973 80842 +
3747 -71763 -
1321 -5717 -
15542 -76807 +
6555 2287 -
2252 2713 +
6558 5425 +
12139 75534 -
6594 -66919 +
5777 -30900 +
14007 47786 -
14528 91322 +
16810 9744 -
15412 -88169 +
5054 80276 -
16838 -26730 -
8467 -38012 +
9006 -90397 +
9067 84670 +
4822 -80310 -
12978 -19980 -
2538 60411 -
3087 84777 -
4794 -75078 +
809 97180 +
5775 22506 -
9160 -79737 -
4040 19572 -
12558 65442 -
8615 -98008 +
2492 -95342 +
12377 61589 -
14786 -96098 +
9483 -75767 -
11685 -34125 -
12245 49204 -
15958 93887 -
2328 -33275 +
6311 -63638 +
7454 49066 -
7428 51064 -
1545 32292 -
928 38046 +
11057 16363 +
5807 -42615 +
10164 71392 -
14611 -77712 -
12845 38315 -
4693 4869 -
12589 68838 -
17788 22679 -
3934 91206 +
4588 -66863 +
5710 -34838 +
11690 -5117 -
10628 -65000 +
6037 -11968 +
17992 -9845 +
1360 68217 +
1858 62286 +
16298 51154 -
10376 11402 -
13867 45969 -
3560 30198 +
6137 50890 -
13839 4694 +
14198 -13304 -
2890 -41194 -
13942 -62034 +
17677 -2476 +
2767 62865 -
18312 39141 -
11720 -4431 -
15806 33965 -
10587 75478 +
4898 -81453 -
16723 11183 +
18168 -2937 -
14754 -32580 +
5243 -79791 +
8400 81938 +
11552 67849 -
18536 40567 -
14841 24338 +
14769 -20957 +
6147 -23500 -
13 69140 +
12625 34515 +
7278 -46607 +
8314 -83802 +
3119 5732 -
14585 11944 +
4493 -49471 +
12336 -7482 -
19065 -87370 +
2994 -48839 +
4254 -85734 -
10068 47396 +
7930 -88467 -
6792 -20881 -
4262 98975 -
4903 -45273 +
16150 15657 -
15365 -5015 +
4153 14913 +
3511 59811 +
17673 -36385 +
14973 90426 -
10506 -16366 -
2430 -60877 -
16266 -66883 +
4915 -58388 +
14880 90623 -
5176 -70326 +
11482 28342 -
3406 27337 -
13075 24598 -
936 7755 -
18695 51205 -
10896 86328 -
13523 10865 -
12863 66319 -
12318 -17851 -
14871 35155 -
15388 -63206 +
4989 -49419 +
5053 81221 +
17843 -50001 -
1362 -91866 -
8450 50690 +
11363 -85276 +
8590 -45469 +
6682 21369 +
17289 27057 +
9700 83982 +
7867 57372 +
13551 81773 -
5596 -4630 +
4078 -71509 +
16056 54275 +
10486 69716 +
2082 5244 +
8559 97700 +
14829 11742 -
6764 -75588 -
16682 61747 -
14859 67489 +
18220 60996 -
9556 -77255 -
14866 -92457 +
8236 62657 +
5942 -32710 -
7614 23040 +
16530 87434 -
17612 -18492 +
9605 25317 +
6196 75132 -
18362 -42433 -
17901 1017 -
12615 68156 -
1845 81731 +
14706 -15321 +
8801 69260 +
6178 -87178 +
17619 -45591 +
13975 -71285 -
8139 -27213 +
4740 50577 +
10965 87315 +
18920 84068 +
9147 -11139 -
112 50004 -
17395 -35592 +
7942 -95035 -
2249 -32077 -
14267 59976 +
10371 95427 +
17649 36418 -
4288 -23256 -
3299 -75402 -
426 -65003 -
17835 -14662 -
7734 7726 +
10484 14872 +
13991 81621 -
6346 41806 -
7714 95724 +
13893 -21842 +
16562 41345 -
17363 -36219 +
7671 87862 -
18212 30792 +
15466 5252 -
8736 -30237 -
440 96422 +
6451 83492 -
2450 99581 +
5775 13047 +
9230 -89645 -
13171 -15247 +
15421 16439 +
13023 -10016 +
532 -42583 +
3660 1988 +
13198 5311 +
550 36959 +
18916 15123 -
1477 2308 -
12517 1063 -
13061 66059 +
3653 77344 +
12143 91875 -
6266 -37207 +
9894 46882 -
15464 15118 -
251 -26845 -
15833 46436 -
17236 -47556 -
11654 92805 -
16438 -36193 -
5194 61885 -
11251 46382 -
6539 -97785 -
15286 -67855 -
4112 70781 +
18428 55636 -
12352 -43603 -
5463 54325 -
9723 61787 +
4091 65448 -
12312 67731 -
8962 -42567 +
15802 95498 +
16126 -54583 +
10816 -25739 +
4097 -72532 +
1433 -1509 +
16950 98070 -
1947 53888 -
18256 -55967 +
18870 32050 -
14833 68795 +
16226 -63637 +
5157 76375 -
14681 -62075 -
15182 69614 -
5705 -76336 +
6428 -23745 +
6824 -19884 -
15227 -9922 -
2778 18746 -
5580 85038 +
7739 -63727 +
16258 -26912 +
9846 85680 -
8711 92240 -
4019 -39738 -
14187 -57291 +
9587 -65334 +
5299 23872 -
12505 80224 +
1453 -6375 +
543 52665 -
7031 -33019 -
16970 55132 -
9684 81655 +
18613 -14293 -
5975 -34362 +
1038 67559 +
5352 52681 -
16980 61593 +
2847 31347 +
14723 16460 +
14205 35232 -
6324 -19476 +
11341 55807 -
4616 40577 +
7128 -4751 +
16497 17871 +
11942 62082 +
9992 -17673 +
4923 22445 +
8119 -51154 -
15869 78352 -
18713 82330 +
1787 -88577 -
16800 48596 -
4056 13791 +
16356 59161 +
12879 -57060 -
1807 -57345 +
2857 -3023 +
1949 -4441 -
18801 -56614 +
15670 -16349 +
6758 -86688 -
9253 51726 -
19099 11180 +
8235 -65103 +
10085 -20359 -
10853 12993 +
10716 43788 +
6625 -6440 +
14573 -40507 -
8059 69249 +
2352 91048 -
6319 18452 +
6200 60827 +
15370 34986 +
945 -91215 +
12957 27098 +
5464 36822 +
14509 -34533 +
13955 -39523 +
12264 70782 -
9788 91454 +
4305 -31165 -
11763 -29322 +
880 -92446 +
13789 -2841 -
7698 96169 +
11616 -99479 +
16834 -84190 +
17569 -30578 -
3998 76546 -
14486 -52552 -
14563 -71269 -
14896 45951 +
5973 73363 -
8592 -17774 +
6009 -46510 +
16218 44729 -
10949 76936 +
18269 41382 -
18966 -45454 -
10661 53808 -
12062 39237 -
14125 70433 -
5021 -96597 +
12176 64757 +
15011 -28121 -
17983 -57346 -
10341 33852 -
5741 81962 +
2155 -34653 -
309 81628 -
8522 -54670 -
13008 -624 +
2762 -10326 +
4589 -94571 +
11821 -63923 +
9397 -85852 +
2281 59627 -
13232 -15286 -
17541 23027 -
125 -84740 -
10664 28126 -
15744 29919 -
12151 41323 -
13958 -3277 -
5997 63760 -
13801 86178 -
11767 -45386 +
11622 80931 -
16261 75983 -
5994 -21836 +
13046 58561 +
4769 -25082 +
2569 -9943 +
5020 8451 +
10770 87382 +
2443 57939 -
2774 23267 -
10314 -78936 -
11407 -91277 -
214 13919 +
1188 -91878 -
4590 65083 -
8112 6367 +
13743 40876 +
4348 -48052 -
7584 45540 -
16993 -23732 +
9597 -97784 -
12112 -36961 +
5940 79151 +
15512 49709 -
5263 -76480 -
6006 33221 -
9226 83033 -
15196 15683 +
5956 -33701 -
7833 94987 -
12720 -72026 -
2556 81200 -
1670 15382 +
3955 -65137 -
10679 72134 -
13450 -33267 +
12369 -32806 +
12099 -38631 -
9421 -3434 -
8396 34983 +
4299 -63917 +
14620 -81614 +
18743 -70356 +
15469 74766 +
12355 -805 +
16650 -72721 +
2800 -47926 -
18604 -5672 -
10809 -48707 -
11195 -57616 -
374 -83589 -
6199 54061 +
4577 -92492 +
12550 -99939 +
8554 93677 -
6178 59212 +
836 -81889 -
15903 5999 +
18961 -5550 +
15668 -38803 -
15116 -66604 +
6198 43321 +
3000 23639 -
9250 34287 -
14968 24858 -
61076 469
58901 -31885 -
49115 44117 -
52606 -72371 -
1157 -9723 +
17364 -16947 -
41134 12732 -
10824 -41843 +
13631 -3340 -
43321 -43688 -
47120 88175 +
28911 61897 +
2220 20590 -
29730 62000 -
12820 91800 -
18772 -53918 +
53391 66307 +
47518 -33324 -
27259 -47198 +
29656 52810 +
37475 -5816 +
16653 -64820 +
47019 -32871 -
16321 -71936 +
57956 72205 -
18634 -68784 +
43443 -91937 -
57463 32580 +
58652 -17357 -
129 -69585 -
51824 23210 -
3884 39667 -
52740 65164 -
32672 82056 +
18887 4145 +
6341 -27821 -
23977 88111 +
43120 65250 +
21514 73731 +
33786 81028 -
6493 10451 -
12033 18029 -
31137 -50552 -
11215 20516 -
10284 96349 -
43450 -87752 -
57975 49562 -
12218 -61594 -
21963 53219 +
27710 -17520 -
14136 -36503 +
38644 17591 +
58396 58482 +
6858 96770 -
46354 41718 -
33347 -92242 +
40970 13945 -
40369 -29872 +
23837 64680 -
21037 23352 +
39629 22461 +
36962 -84186 +
44303 910 +
19618 -68590 +
59701 -84737 -
53356 -66664 -
55818 32438 +
33671 -12725 -
53193 62522 +
11597 -13932 -
9522 81466 +
54788 49775 -
31032 -12694 +
56298 81175 +
17322 -59879 +
24308 33966 -
43054 64482 +
2841 19698 -
58924 20225 -
15742 43760 -
6854 93715 +
23814 -26323 +
5355 50004 +
9908 37068 +
1912 18058 +
19599 -80026 +
24823 -31796 -
38949 -90174 -
8301 -55849 +
7797 -95023 -
1579 70364 -
38089 10186 -
7139 80642 -
48154 26168 -
28720 -35709 +
46172 20388 +
49236 -81556 -
49020 79304 -
15104 -71585 -
30577 11081 +
39436 -51605 -
15930 -58233 +
50600 -58975 -
53983 85018 -
761 2011 +
7957 87402 -
39849 13196 +
61034 -5128 -
52415 -20225 -
45625 58955 +
18841 30705 -
30587 -32793 -
1703 -41628 +
36813 -93956 +
16979 68912 -
6556 26730 -
2858 -87071 -
951 -20722 +
33187 17177 -
54171 -4432 +
17810 -91779 +
4330 -52230 -
32121 -4341 +
54405 -15988 -
48212 -41907 -
26229 25378 -
8799 -28856 +
29234 -10359 +
11326 -14574 +
59832 19662 +
29423 25187 -
46560 88639 +
22286 -56858 -
53895 88854 +
42771 80031 +
11318 3254 +
48444 31245 +
38501 -62449 -
17467 -11783 -
33827 -66311 +
20864 5618 +
54087 -7737 -
49813 -87379 -
6086 16534 -
39212 56952 -
45404 -22265 -
20837 -57980 -
6245 -22193 +
21164 -3897 +
22537 58012 -
27292 -47647 +
8631 -23958 +
28427 -5194 +
20008 -675 +
36180 -72776 +
16978 -48567 -
6190 -52633 -
51307 -65003 -
20570 -14422 -
23981 54428 +
28264 -53954 -
35256 60029 -
47431 66506 +
43907 79402 +
41103 4101 -
15150 98287 -
21090 7138 +
50510 -13949 +
8727 99336 +
4302 -46815 +
548 39796 +
17435 -78822 -
34280 6569 -
51368 -70045 -
13605 60928 +
14158 -23646 -
30790 13601 -
21010 74006 -
38412 92792 -
27634 -51002 -
22938 60170 -
28508 32931 -
57080 36138 -
27955 55528 +
21679 -92546 +
9470 -18738 -
332 44782 +
3834 -86646 -
2280 90158 +
44866 17397 -
3611 -17187 +
31017 -73744 +
31140 -91467 +
39940 -51148 -
3116 27949 +
60689 -14715 -
32243 48748 +
29946 2891 -
35275 -44892 +
8861 -14342 -
22698 43446 -
15088 -88215 -
47871 18109 -
51812 62574 +
25735 29186 -
39239 -1890 -
18837 97235 -
46373 -3184 +
25934 -19430 +
53414 18056 -
53518 -34023 -
54058 -55002 -
9286 51320 -
46615 -89766 -
2216 -707 -
31670 -89069 +
28472 -45779 -
46537 56290 +
42245 34559 +
14503 -50048 +
48313 -60718 +
31674 -84461 +
15896 98872 +
22205 77354 +
18253 81816 +
37341 -69977 +
21949 -54459 +
57523 58104 -
32919 35573 -
37601 69192 +
38691 -18580 +
30371 -56671 +
52102 97847 -
86 -67204 -
41498 33839 -
27967 70982 +
4670 86456 +
58286 -31133 -
55990 41549 +
17400 99111 +
59089 -53413 +
27292 -34580 +
22354 -93074 -
44768 91613 +
16459 -30269 -
4273 -55909 -
39595 43543 +
54495 27257 +
16851 54486 +
2280 37725 -
13043 -97430 +
11277 28496 -
47438 80267 -
959 -41108 -
33036 13237 -
18867 60330 -
19314 -1853 -
22426 -83615 +
23599 24729 -
26711 -18069 +
7345 -48417 +
7415 18598 +
47841 -58359 +
56942 99830 +
39497 -71914 +
45877 32696 -
42476 87367 +
32967 -91167 +
41705 35545 -
59599 -14243 -
42566 -558 -
55044 -68981 -
19081 -94407 -
56990 -81585 -
28215 -68064 +
7448 37431 +
54428 -72593 +
23743 -53738 -
26924 86264 -
17988 41069 -
16694 -22717 -
20043 2102 +
38832 80766 +
25210 71201 -
52884 -14061 -
40295 97435 +
22458 -86304 -
45820 84424 +
18829 -10495 -
24658 -89898 -
14428 82082 -
16219 22022 +
26948 -45739 -
7254 17720 +
47813 47114 -
5865 -22912 +
55804 21035 -
12515 57088 +
29257 -97089 +
16123 -19453 +
28820 90293 -
18516 -10696 -
24546 66025 +
60354 51997 -
59353 69146 -
24114 -150 -
25471 26482 -
42217 34308 -
16273 56470 +
18836 6389 +
19140 38059 -
31054 -87850 -
20045 77737 +
12663 -22812 -
21642 42680 +
47528 -73349 +
47525 -12265 -
4336 5888 +
21375 12771 -
49683 52617 -
28572 7355 +
9147 37074 +
55855 -61982 -
10620 -344 -
35853 -59001 +
3870 -36551 +
19993 49842 +
20331 18300 -
13506 82963 +
20509 -86388 -
34360 3632 +
17793 18055 +
32958 -96615 -
56696 16789 -
53888 -20069 -
5613 28639 -
15969 -27225 +
9405 63478 +
42956 48434 +
8183 -19251 -
1308 81952 +
27447 -30507 +
44608 -71849 -
27598 -11873 +
52742 83465 -
33033 1664 -
55217 47274 -
27960 78126 +
44436 -53538 +
14328 62175 -
49552 -69645 -
31449 77884 -
56293 22623 -
5069 92077 -
38087 21143 -
28473 -65870 +
46906 46131 +
11223 91370 -
59605 40249 -
28204 -77833 +
48833 34814 +
33999 -33753 +
32773 10724 -
23187 16315 -
3420 53533 +
1283 64892 -
34997 76905 -
45999 54648 +
457 -65170 -
17580 97337 -
45854 -37359 -
50236 56335 -
20062 -98127 +
18052 -27386 +
35944 -472 -
43672 -13249 -
52075 -25686 -
4577 94406 -
56648 84635 -
21950 -10617 -
48112 -78976 +
9844 -42048 +
60838 -16837 -
38420 -41766 +
36102 2217 +
17636 -8826 +
43206 24470 +
60890 -83320 -
15062 38415 -
16515 76976 -
19171 -48390 +
45998 -7728 +
13300 27612 -
47658 31817 +
49219 -83044 -
42722 -85759 +
6310 -43101 -
55544 -8287 -
53376 -22562 +
37411 22998 +
20153 -87502 +
58669 -14581 -
40326 6445 -
55098 -20779 -
17105 -75309 -
243 95328 -
50070 86746 -
27517 62743 -
4683 12621 -
14210 -73052 +
39132 1075 -
17093 -50698 +
53571 -77382 +
17655 -92255 +
5599 87901 -
20264 32827 -
18175 -89881 +
57817 -45374 -
11889 -42652 -
13828 -54829 +
28925 91155 +
42433 85106 +
13717 95459 -
13738 44023 -
15899 -49142 +
25448 88540 -
25014 -72935 -
5920 35263 +
3098 -59614 +
25974 -4242 +
27346 37056 -
13132 630 +
1652 -80207 +
1503 -52828 -
27116 43722 -
32757 -53486 -
15156 -30787 -
6809 88777 +
26456 35542 -
13906 26205 -
4208 30236 +
8448 -43668 -
51737 95969 +
253 -60561 -
27903 -15521 -
12066 24248 -
43280 63861 -
53410 36573 +
11894 30359 +
43727 31039 -
33682 -7096 -
30739 -73394 +
47388 -1510 -
50691 -71675 +
25156 -23927 +
1041 -43394 +
27361 -7868 +
30341 -32926 +
30784 -62446 -
54275 96882 +
20902 80447 +
40238 -75452 +
15798 -17187 +
437 -51058 +
36106 9216 +
33244 -22322 -
55217 88732 -
54269 74493 +
51522 51879 +
26472 -70699 +
34929 560
3028 97357 +
2411 -71799 -
22029 -56590 +
34871 85470 +
537 43394 +
19241 63403 +
34733 33707 -
33028 -89370 -
12151 50965 -
10586 48853 -
13467 5749 -
4332 36075 +
25721 99430 +
5385 -4972 +
20957 10857 +
19017 3262 +
3639 38705 +
12781 64699 +
28225 17415 +
29399 -34261 -
13343 -45932 +
6175 82067 -
20619 2448 +
7632 -70062 +
21733 75422 -
30587 16753 +
34340 23811 +
34087 -11351 +
15307 27409 -
34172 -86518 -
34090 86102 +
23126 -12666 -
8653 -67282 +
32979 -74507 +
25170 -6490 +
9758 -36697 -
6475 88017 -
27034 -42215 -
16598 -55799 -
4004 -55240 -
32453 -29282 +
18268 6145 -
4389 -50440 -
4164 81802 +
4099 -99187 -
5913 58668 +
23581 40492 -
29928 52178 -
588 -33514 +
33779 93093 +
10841 -72809 -
11932 -40105 -
30248 -38138 +
23405 69437 -
698 87479 +
20667 -27288 -
23841 -76381 +
24713 -34299 +
26955 46674 +
9721 47250 -
7984 -41402 +
25139 -61199 +
15091 -74569 -
10875 -77449 -
5467 36739 -
11908 -67198 -
29934 -56654 -
29955 8895 -
31398 74793 +
23935 34688 -
59 -38359 -
31854 54000 -
11867 -68498 -
20110 88917 +
19100 6769 -
34317 46968 +
19007 33475 +
26445 39415 -
7702 -98347 +
27397 -66800 +
15836 90379 +
19277 4056 +
34883 -80802 -
29436 -99489 -
30587 72058 -
16888 25137 +
9228 72248 -
26787 -16950 -
28740 -97713 +
30717 39549 -
2390 -76711 +
7226 -38873 -
17626 -60346 +
21821 81383 +
23225 -66555 -
24377 7711 -
23330 -97564 +
10122 74544 +
22627 89625 -
29825 -4633 +
21048 4569 -
17508 -9428 -
10395 -98888 +
25474 37251 +
14296 -15610 +
23154 86111 +
2066 44372 -
24994 -97116 +
34216 -30978 +
26010 10485 -
1042 -87445 +
22987 41196 -
14118 -36592 -
19162 72523 -
149 24026 -
4827 99039 -
20783 -42240 +
26865 50088 +
19876 16910 -
10360 85631 -
12927 77534 -
26478 -52613 -
9229 43136 -
