68
53955 831
6047 91384 -
7344 39138 +
18197 -97404 -
32067 -80731 -
29742 -65369 +
31071 -64611 -
33925 81385 -
12252 -31387 -
11138 -7172 -
25598 -53316 +
22426 87267 +
16109 -35753 +
23123 92254 +
29768 11666 +
2035 -71619 -
2073 87002 +
27983 -60138 -
19218 -64323 +
15338 -11067 +
32565 79236 -
7778 -35799 +
27139 -35220 -
26975 3064 +
14665 21973 -
12403 31926 +
1723 -18569 +
32125 -31282 -
12006 87069 -
13373 22191 +
12964 -58801 -
33586 -87788 -
33039 -37335 -
33982 4375 +
14631 -98669 +
14191 40826 -
33249 -64168 +
1069 6851 -
14736 -14004 +
5586 -19313 -
4137 61423 +
19953 -59144 +
12784 95413 +
33749 -89711 +
3720 34723 -
3407 -30658 -
4526 78432 +
27836 -47806 +
11262 -67989 +
11069 -78657 -
3270 -5591 -
28758 30468 +
23041 -78500 +
32948 -43839 +
33761 82490 +
26289 -33876 +
16727 63789 -
26335 -62958 +
551 40069 +
20580 -84267 +
29651 -30841 +
11732 -69610 -
24698 -90510 -
26777 60550 -
24619 42283 +
13733 88428 +
6138 94161 +
12883 29522 +
535 23945 +
9247 30405 -
8692 -22725 -
4722 -12690 +
10938 -22532 +
15413 -85267 +
20693 -55566 -
6852 -94624 -
31844 -27367 -
28851 51729 +
29455 25299 -
34495 17409 -
5739 65165 +
12515 -50585 -
5752 6402 +
24992 -96369 -
32944 -80918 -
510 49724 -
16521 -97582 -
23179 -59248 +
31160 74850 +
23488 -39282 +
29366 94506 -
22202 -1198 +
33847 43103 +
2106 -94598 +
7188 12895 -
23986 33470 +
24297 -73875 -
11567 -88489 +
19472 61163 +
3569 42869 +
19928 -28029 +
34455 -63392 -
31913 -71089 -
4734 37379 +
8250 -12958 +
16375 -62121 -
32336 46031 +
10349 60198 -
14340 -60554 -
11645 2566 +
7808 25598 -
15114 36455 +
6234 22435 +
25248 -15606 +
21514 -47707 +
16145 -32766 +
6210 -23679 +
11946 20439 +
3002 59755 -
28613 -53838 -
14694 47292 -
29667 36461 -
31462 -20466 -
23140 -3606 -
6156 -91855 -
12686 56806 -
7398 21884 -
18281 -27041 -
21886 85855 +
2564 -1760 +
8244 -31555 -
19199 31359 +
22219 -9095 -
25368 17213 -
9004 122 +
21208 -46236 -
25756 83377 -
20516 70144 +
6977 9172 -
26563 -23528 +
26418 31905 +
32559 55321 -
19264 -56467 +
3552 -4639 -
5921 74640 +
1560 -4816 +
12705 53272 -
12321 28368 +
840 -51563 +
28422 -52179 -
2997 -65122 -
18156 -68397 -
20499 -33894 +
8959 -6956 +
24847 21693 -
25891 -53095 -
18504 10034 -
28256 31049 -
2759 16064 -
24636 -67502 +
3186 -18357 -
25566 62907 -
30227 -95459 -
15300 36545 +
27165 377 -
19462 7801 +
16873 -12283 -
20123 -37334 +
10754 -73157 +
22089 18344 -
2484 39034 +
30375 51082 -
115 7243 +
334 53565 +
17430 -51286 +
3284 -58482 +
549 78697 +
10001 94263 +
19078 6951 -
14048 -41189 -
6007 -17523 -
13509 -18412 +
14303 80380 -
10398 54026 +
17434 -36635 -
21830 86662 -
7633 -62737 +
28000 46956 +
25242 71222 +
26509 76747 +
12612 -8378 +
14368 33880 -
22133 -22968 +
28332 20508 -
13813 -9573 +
14709 98738 -
16659 -17074 -
5525 -33966 +
2077 -3050 +
5284 19367 +
20699 -99703 +
28551 19013 +
26239 -21060 +
21083 -20109 -
19926 -74398 -
29023 27149 +
17117 -66779 -
31337 -17652 -
25408 -33647 -
28364 44957 -
4888 -92293 -
29704 48493 +
7 46135 +
10699 93656 -
7466 -62859 +
4883 -80128 +
26454 64071 +
10907 2433 -
22833 -73764 -
11618 -5167 -
17871 31168 -
23696 -3500 -
7114 40170 -
32713 -68819 +
24965 81236 +
5190 -1229 -
6824 -51633 -
20239 42548 +
3863 -89680 -
25921 72673 +
5359 -78250 -
5608 93205 -
31916 55234 +
21174 -5318 +
9106 -15966 -
28392 -95761 +
8786 -99868 -
19040 -70410 -
2248 -95585 -
2253 55655 -
15526 -59910 +
24759 86513 +
12361 81081 -
15780 37235 +
9253 -38144 -
24726 -55832 +
2440 -58473 +
31190 73302 +
25789 6665 -
9795 -8850 -
4497 -61246 -
26299 36523 -
7737 74412 -
12292 83157 -
26149 93749 -
2479 -90606 -
16256 -42229 -
3535 81990 +
23740 -81943 -
3622 -68330 +
18691 -94023 -
21480 65086 -
16308 65074 +
22769 -78158 +
11565 95730 +
21759 27124 -
6744 42907 -
33928 -65078 +
4040 -20627 +
12515 26122 -
12807 33032 +
29354 72700 -
11517 -50296 +
32855 47518 -
29204 43138 +
22604 -29307 +
1979 -8824 +
11573 19211 +
23005 88335 -
17065 -35888 -
27913 95577 -
23817 -5545 +
26276 95668 -
5751 6607 -
16228 4759 +
5563 -91876 -
12297 25740 -
5450 26858 +
26299 -29968 +
11651 -42938 +
8130 98509 -
4745 -95523 -
11214 65274 +
9146 -29283 -
5993 -9393 -
15134 -56542 -
19184 -54678 +
22767 -149 -
5332 -21028 -
22042 -85892 +
12046 -93610 +
11290 -70820 -
19302 3938 +
27676 31450 -
14338 12963 +
23699 -52128 +
12755 33307 -
32577 -15847 -
24860 17257 +
21340 -79330 +
31976 -30964 -
26099 -27520 +
23086 18705 -
235 -19581 -
34133 -55218 -
7873 -5720 +
31958 -42550 -
9479 3699 -
7604 -40955 -
29904 -50790 +
22046 44955 -
32914 7387 -
29003 54072 +
15145 -85680 +
17428 24372 +
29734 67260 +
15482 13512 -
32361 -49208 -
26195 45203 +
19083 -61693 +
8098 -19568 -
32463 68484 -
2306 61070 -
7013 -30878 +
2544 -12153 +
29340 -60512 +
34166 54478 +
31256 15437 +
3997 88540 -
22638 -47463 +
33016 3932 -
2641 42743 -
11992 58385 +
32414 -23787 -
15012 -58579 +
17620 643 +
29386 -882 +
16340 16576 +
17849 78268 -
16831 28205 -
26242 -98242 +
21341 -68345 +
29339 46883 -
29031 1610 -
32319 98128 +
34090 80280 -
30290 73210 -
22510 94141 -
11730 57779 -
30487 -52861 +
23796 1672 +
10754 -37232 -
50 52090 +
7946 -30726 +
3032 41404 -
6213 77737 +
21111 -43747 -
30775 -94728 -
27311 7637 +
15858 -70301 +
23392 -78977 -
15270 97365 +
33871 60138 +
9953 94095 +
18667 82762 -
18863 -95404 +
13340 -15527 +
7548 98054 +
8252 24554 -
10476 -95408 -
8644 45918 +
9378 20127 +
27122 -15740 +
21281 -24300 -
8922 -79413 +
14247 96607 +
6016 -37771 -
12879 60826 -
5819 96255 +
25574 -2146 -
16730 78629 +
28692 -18528 -
2518 6132 +
11645 -49974 -
6377 -75722 +
20838 60891 +
14434 51422 -
775 -71425 +
18881 3559 +
27736 73962 +
6675 -68916 -
4878 35710 +
17517 48671 -
33152 -13453 -
28708 -43590 -
22478 98463 -
28777 86513 +
19139 -25106 -
30134 16496 +
156 -55436 +
32320 25351 +
18802 34969 -
12642 41937 +
22193 89496 -
4961 21056 +
27745 42922 +
20752 97966 -
24095 -94164 -
1481 -85723 +
20412 43083 +
15351 8143 +
18688 -27425 -
21058 38209 -
19074 49095 -
18882 -7967 -
7687 82344 +
17534 81498 -
27734 -13745 -
32073 -47764 -
4421 54925 -
28668 80272 +
6248 -61932 -
22708 -4403 +
12739 17917 -
28356 -21600 -
13434 43738 +
2466 35965 -
15490 48473 -
15292 17358 -
10911 50841 -
23922 -71972 -
30258 67332 +
14315 -88845 +
33619 -17857 +
28670 -69710 +
15666 18673 -
33259 -43597 +
31338 -91092 +
28660 46442 -
2091 16394 +
5882 82038 +
7192 -34116 +
10600 -87315 +
1646 -26237 +
23148 -48808 +
8525 61092 +
4109 68819 -
34465 -11248 -
22833 -63078 +
32750 -97657 -
28480 6395 -
26751 65796 +
15655 -56145 +
23775 -15143 +
22263 -52205 +
27114 21922 +
23703 31516 +
19472 16300 +
32984 83633 +
17574 -13612 +
10383 -67091 +
3451 -93792 -
87333 224
71970 71493 +
6333 -82195 -
8535 -44316 +
83512 19202 +
35764 34085 +
14197 -46946 -
56618 -48549 +
51451 -12916 -
84130 -52102 +
80621 -83870 -
22045 41658 -
23955 -63452 +
39677 -14324 -
61842 45186 -
26501 19927 +
11593 -90977 +
12719 -46853 -
12304 70335 -
1798 -97381 -
37731 64327 -
85710 -36721 -
38062 83623 +
58023 -2555 -
81200 55309 +
24017 -75230 -
85937 9041 +
36289 -67551 -
33186 2671 +
52038 26649 -
53875 40838 -
77945 77009 -
59399 -52273 -
79045 83194 -
4790 -2979 +
43981 3829 +
35092 15003 -
35083 87043 +
38309 -97617 +
54849 19539 -
55240 58426 -
81106 -68267 +
72454 -36198 -
78893 -24821 -
23023 -50378 +
3175 34448 -
82333 41667 +
6607 93061 -
18056 85362 +
9037 12517 -
75557 -55918 +
22414 16351 +
2931 99291 -
16781 -6687 -
16399 -50023 -
41175 -24073 +
63085 29464 -
53923 16810 -
7840 38408 +
41904 -73554 -
10885 -24803 -
60160 43709 -
57368 91948 +
13582 39709 +
33416 66873 -
54248 -70776 -
33116 41808 -
70420 -57349 +
18372 86651 +
42535 -25908 +
41070 96047 -
66465 -68848 -
51147 23634 +
23614 -22669 -
54784 -75982 +
68363 46887 +
76354 71 +
80301 -30503 +
16100 -71344 +
31888 63320 -
6963 -39130 +
18047 69164 -
41769 -51017 +
36101 70790 +
69932 -9535 -
25648 -59935 +
25280 73322 +
51524 -73328 -
49592 35493 +
50671 74547 +
9099 -28175 +
6106 -78932 +
6318 -80610 +
78070 70014 +
56687 -43673 +
73624 -11927 +
55536 85967 -
44002 83106 +
85222 33992 -
19837 -9889 -
85756 76874 -
3034 7839 -
31214 -49458 -
77258 -3285 -
18564 8026 -
75141 -32876 -
22237 -63673 +
59184 -47243 +
13088 -49972 -
38216 26173 +
19996 16397 +
34516 2557 -
12249 -29119 -
54120 -28470 +
85472 6504 +
38287 -84587 -
15677 -62052 +
38616 -83585 +
26409 63270 -
59960 57345 -
61491 14429 -
37608 68607 +
7305 -90255 -
16970 18526 -
5764 48128 -
7128 80831 -
69189 83576 -
55112 9639 +
24722 38962 -
64849 -57799 +
4328 -20989 +
80395 -2887 -
33973 -11065 -
60962 22002 +
80536 46361 -
76164 -8948 +
43892 -6947 -
34721 48342 +
67216 -70068 +
4363 26827 +
23995 -63656 +
53102 21921 +
6060 65493 -
23108 -10648 +
33799 26143 +
19540 -37260 +
19984 -69479 +
395 -76490 -
53887 93704 +
35504 25154 +
79695 -36729 +
37722 -31027 -
39091 -90885 -
50885 21070 -
83185 -42385 +
59686 54527 +
4859 -50344 -
56708 -34437 +
84208 -15770 -
7061 11808 +
74273 9822 +
58495 -15784 -
17106 -83137 +
37608 -93008 -
47858 -65989 -
67070 19264 +
19294 57507 +
35351 55377 -
72549 18184 -
228 54660 +
43718 -32163 +
31202 75551 -
48319 7496 +
85110 98838 +
10490 92669 -
86863 92090 -
73801 62594 +
33101 -8855 +
77278 -39200 -
48644 -92043 -
55840 -69133 +
58747 -25879 -
20458 15137 +
30438 -53603 +
41451 -290 +
47957 44996 +
1466 -55283 +
4374 -14575 -
9540 -65256 -
84559 -71343 -
59167 -54038 -
18290 57297 +
50982 77034 +
16184 -951 -
56815 -40519 -
56503 -10523 +
50870 -91879 +
547 73207 -
28447 -48486 -
45097 58502 -
26115 95578 +
79847 14286 +
1247 23147 +
72165 54475 +
70445 -78593 +
19367 -63955 -
47091 -70008 +
267 -26712 +
69661 -25617 +
64353 3542 +
51867 69766 -
48106 -33206 +
77939 -94807 -
76696 -89371 -
67220 20830 +
31336 -13687 -
40615 95646 -
46103 -53912 -
61033 28442 +
43624 -24368 +
35458 -71087 -
22327 57770 -
50226 -38670 +
47438 -96331 -
4342 80579 -
49860 657
47351 85400 -
46026 -95849 -
34940 66761 -
499 31796 +
22698 -9286 -
22399 -83822 +
14200 42835 -
13322 -99961 +
25487 -52509 +
45940 75060 +
20733 -10949 -
27068 93398 +
17916 72923 -
17849 -38907 -
10193 -77701 -
30052 63592 -
41190 61289 +
33398 -56665 +
27772 -4550 -
27699 1137 +
38219 -65997 -
43398 8081 +
10209 -4641 -
30773 63644 -
25163 5278 +
10765 -1888 -
47638 94151 +
18305 11958 -
38254 9420 -
11836 94619 -
17566 -13643 -
34853 85313 -
24253 22029 +
5762 71530 -
42665 -88195 +
34221 85118 +
17927 -21439 -
16864 -46170 +
41844 -87425 -
9040 19763 -
42409 16785 -
11630 86933 +
37115 76473 +
42275 25685 -
24201 75353 +
21272 -38423 +
18902 63880 -
49387 95688 +
40242 -4087 +
10115 70216 +
48797 -26076 -
11124 -49119 +
27331 -63795 -
37086 56222 +
2709 75845 -
20445 9861 +
37156 -52648 -
1237 -43038 +
45802 78032 +
424 94088 +
17653 43813 -
28241 1183 +
49581 -33099 -
46415 -95033 +
4422 71914 -
27694 3189 +
1508 91897 +
8635 -38712 -
7071 61487 +
45018 56680 +
48018 26076 +
5284 8634 +
848 39377 +
19179 35999 +
26586 44371 +
5562 -64019 +
19079 -47350 -
13460 -65985 -
10351 40428 +
26891 -74020 +
3391 10083 -
12703 55801 +
16636 -69015 -
21482 98825 -
3896 51683 -
42209 -19437 -
42564 23097 -
13480 33006 +
35898 -44219 -
43389 -61780 -
36492 -51057 +
32242 -56829 +
35218 67620 -
43604 11020 +
49422 69776 +
42903 -37044 +
30609 -34605 +
6816 -75530 -
12117 -18643 +
41805 -6105 +
13986 -35494 +
17735 83430 -
20451 79549 +
24701 -67841 -
33123 -72557 +
27165 -98120 +
13086 91289 -
14772 66056 +
30498 97634 -
14940 -83741 +
17582 -62853 +
13557 -76340 -
17718 68362 -
40504 92190 +
15307 -33169 +
12436 35983 -
4835 47850 +
42023 -71408 -
13495 79672 +
46001 81343 -
45319 -82604 -
39137 42291 +
24254 88978 -
17046 -77052 -
49243 -41520 -
49830 23919 +
33316 -17618 -
4243 -88046 -
7248 -96811 -
33941 -58635 -
49447 -36433 +
26593 -26950 +
17005 -51820 -
43593 68713 -
41800 -61202 -
6132 10545 -
22478 16855 +
11309 -61508 -
41976 47844 -
41957 -25148 +
38287 18747 +
7155 -87817 +
28018 -36963 +
41688 1840 +
17923 90171 -
23170 -85334 -
28090 85749 -
3443 -30683 -
43618 -63771 +
2555 25944 +
37537 52728 +
25622 -79324 +
9904 -37586 -
47261 89309 -
24577 -87838 +
236 37067 -
7752 62869 +
44517 -30809 -
21153 -15263 -
22619 -62690 +
24702 72947 +
3370 -73121 +
49607 -51303 +
36586 -40502 +
24724 37316 -
26974 -75051 +
28213 87716 -
19218 14216 +
28465 40225 +
47959 -55031 +
39055 82967 -
24399 -93745 +
3043 -61064 +
11915 -44387 -
41124 14934 +
48032 35753 +
34135 96485 +
8137 -20760 -
34496 74046 +
45882 3634 -
43590 -32499 +
6406 -55448 +
2801 97777 -
5015 -94834 -
19176 -23646 -
42645 50755 +
14876 48901 +
11730 -21202 +
18869 73151 +
47417 96640 +
22521 95975 -
16163 51691 +
14929 -99998 +
44321 -62873 +
131 58095 -
27712 41199 +
4705 -90370 -
37178 41927 +
4325 5244 -
159 94834 -
39086 40837 -
49671 -91665 +
16192 -35844 -
764 99269 -
26623 -2466 -
15675 -62495 +
26109 -46655 +
23203 -71174 +
8520 -71027 +
45278 -58359 +
21319 -60533 -
16667 -87822 +
49202 24210 +
32220 76211 -
24904 -68885 -
2748 62859 -
18113 72974 -
1149 -30941 +
46098 -47296 -
38944 61084 -
32686 90378 +
34829 28733 +
37719 -97972 -
42292 23835 -
28961 76331 -
7169 -73475 +
36457 88573 -
13809 58609 -
47700 53300 -
23627 80199 +
32272 34200 -
26647 -14786 -
3888 -62091 -
11417 14535 +
12430 86514 +
35617 -78713 -
41403 -55772 -
3498 25044 +
1806 85417 -
12699 -16731 -
23131 -53580 -
26785 -11483 +
14573 -31508 -
30808 71058 -
46772 84065 +
49628 -39017 +
15160 -20910 -
19502 -86623 -
12912 12922 +
15681 -54732 +
1338 -89134 -
4404 -87841 -
10965 24750 +
22956 -35138 -
4897 85556 -
25054 -61991 +
9707 9361 +
15001 99743 -
21088 -71156 +
43060 57746 -
47775 -80570 +
10442 89161 +
27953 -5304 +
33814 -55029 -
35349 97094 +
17187 -80349 -
27747 7507 -
34253 -19075 -
36857 -48507 -
2984 -24013 -
36887 93123 -
33314 80382 -
37366 22195 -
24287 -34750 +
1109 -90699 -
584 43252 +
36198 -41311 -
1106 -54287 +
33320 84948 +
21240 22871 +
27811 -10935 -
13644 -81800 +
7266 85824 -
44360 96967 -
10032 42256 +
48161 88991 +
23865 70001 +
32130 -55870 -
41434 -42764 -
22522 -83921 -
42567 -75156 -
37675 5537 +
34228 -994 -
14675 66899 +
42869 -96137 +
2975 -80842 +
39970 28142 +
42807 88262 -
23368 15592 +
1393 38949 -
22046 94607 +
24463 57828 -
45205 91782 +
11295 51056 -
1953 -17647 +
43504 -97833 +
45864 -55053 +
37013 -45912 +
1118 -96426 +
43281 -10734 -
39 38674 -
33787 -54835 -
25923 -6744 -
42508 28513 +
1478 86950 +
35279 22744 -
46036 -79242 -
31973 -84362 +
27223 55614 -
2019 -46395 +
29932 48636 +
38176 -27385 -
10159 17681 +
26814 -73174 +
18530 -90157 -
20215 -478 +
34170 4586 +
2624 -96539 -
28629 -33580 -
33617 -20236 -
35406 -74107 +
42082 81939 +
34626 -10226 +
496 -69332 +
33040 68905 +
5538 -41808 -
7034 44048 +
10188 95058 +
27998 67489 -
38566 86253 -
39448 80572 +
23473 -64474 -
14399 -8282 +
14696 -11087 -
1228 -60480 +
32763 -93206 -
10379 46107 +
6161 17734 +
5705 -89021 -
5150 -69967 +
2664 -55338 +
38782 -56318 -
34334 -72599 -
19256 -38999 +
23297 -17569 -
29346 92419 +
42861 -9644 -
40282 9392 +
29885 -52710 +
2370 60668 +
26082 -23843 +
13583 -68681 +
43621 -77767 -
1107 -49055 -
20688 36389 -
11562 15500 -
49787 -72264 +
14276 53793 +
1512 -20854 +
17795 -45303 +
25942 48488 +
2457 30100 -
12248 -63211 +
27131 59224 -
20069 -39055 +
6599 62090 -
40163 4485 +
24957 -51175 -
468 -63696 +
2102 85140 +
21370 65283 +
35113 -53450 +
36339 -42301 +
7362 -63448 -
12815 92664 +
38633 59402 -
11100 -81968 -
8540 1572 +
19658 -82610 -
41644 63331 +
27641 64448 +
47740 48049 -
7882 74141 +
984 19922 -
3595 20115 +
29171 81310 +
44602 77509 -
9360 64931 +
43092 -77381 +
37688 45042 +
20801 -25558 +
14179 5115 +
37260 94988 +
30427 27042 -
6157 -50663 -
14892 90938 -
4422 -50352 -
37330 -220 -
42852 -99527 -
47489 23417 +
47074 42748 -
48217 11057 +
27446 72825 +
13804 65340 +
36031 33857 -
12305 -63930 -
18535 77565 -
38572 83150 -
39053 80648 -
2051 83949 -
24830 -75068 +
28489 71130 +
19424 -28990 +
47478 88760 -
23986 7303 -
8262 43912 +
16639 12721 -
12461 -511 +
23092 -71666 +
45044 47853 +
45343 -71982 -
30751 -14419 +
10009 97609 +
20208 844 -
12153 64739 -
44553 65539 -
13379 -38023 +
41788 98047 +
33948 -66479 +
4660 -20262 -
11775 27359 -
10817 -88695 -
41476 93792 -
30900 80570 -
41782 -50609 +
18280 55339 -
34833 48574 -
40393 32773 -
47116 -7812 -
44247 61085 -
13610 41494 -
16540 -61443 +
22741 42856 -
31142 -99002 +
40728 75955 +
48679 70138 -
26325 47968 +
8705 84965 -
45384 -86869 -
34387 -47026 +
7245 38355 +
29621 -67892 -
155 -74794 -
31749 -51294 -
38220 15298 -
45200 -96833 +
22444 -98023 -
28114 8890 -
15529 -8431 -
43747 99395 -
47232 62889 -
23622 43393 -
31080 24043 -
28009 -24126 +
40491 -36099 +
49387 -62310 +
40397 -840 +
40031 9900 -
23529 -80532 +
24799 80289 +
38923 56133 +
16263 -7324 -
16327 6874 -
27492 43870 -
10833 75958 +
3261 -30844 +
48992 69918 -
39789 46705 -
26831 8320 -
45871 13804 +
45137 36030 +
28723 18877 +
46358 62306 +
35070 17014 -
36730 -27206 -
22297 74767 -
40616 80684 -
44503 31965 +
13918 -49061 +
41139 24402 -
42394 71342 -
17629 -45728 -
33237 56582 +
14620 50394 -
20350 -50755 +
25394 10630 +
28371 1971 +
24676 11065 -
9543 50039 -
20214 39905 -
9862 88412 -
30389 27632 -
30798 -53940 +
7864 85393 -
7681 -89569 -
18513 -29600 -
1910 -10685 +
26383 -35027 +
30494 37089 +
18739 54862 +
30538 -30026 -
4327 -20250 -
18843 -85006 -
35675 -69809 +
22684 -31362 +
44614 -44691 -
48380 1813 +
6066 -65580 -
2031 -503 -
14511 -40816 +
33360 -33562 +
9599 -42107 -
5032 -65213 -
49687 -69431 -
41016 20256 -
14851 -96210 +
29056 -35112 +
27799 21101 +
7607 -78921 -
32479 79938 -
15286 -84809 +
34952 -87474 +
27985 -84604 -
34111 -10575 -
7928 -81774 +
28530 -10083 -
9238 22221 -
14995 -18823 +
29822 -38862 -
40671 73769 +
22978 -10271 +
27307 -47405 -
42626 -3976 -
4104 44005 +
16575 -74517 -
39468 28746 -
39421 -95811 +
21321 46840 +
7291 -94566 +
25193 -19237 +
14197 33204 -
32039 11578 -
10031 -79894 -
29782 -11114 +
14019 11005 -
40008 61501 -
7164 41534 +
23638 92977 -
48911 60874 -
46711 -28822 -
45006 67162 -
26835 31496 +
44329 -20924 +
14838 90326 -
6056 -75191 -
39135 80971 +
49631 -78260 -
23593 95306 +
25435 17810 -
16111 -67873 -
13285 21453 -
42493 34393 +
43825 -1482 -
26769 -22550 +
37201 -53415 -
3144 -64384 +
48284 89703 -
5039 59783 +
3148 35193 +
10992 -55693 -
22012 -43439 +
21817 39744 +
38285 50368 -
10260 43839 +
47177 69102 -
48007 85632 -
24075 17497 +
19178 -18908 -
10532 54435 -
44087 -44841 -
11837 -38812 -
42147 67442 -
36872 -83343 -
31973 62239 +
41935 -25170 +
27346 -26667 -
12687 43465 +
31136 -21622 +
40133 17078 +
16722 -25359 +
29193 71701 -
32435 -52436 +
46054 18254 -
37801 84649 +
9440 3602 -
30689 -15558 +
21643 27482 -
47069 -96114 -
31040 10098 -
30317 -47933 +
47606 -62607 -
26237 -12668 -
14798 -11345 -
907 -43158 -
46164 -20096 +
22327 82931 -
48850 -25625 +
16604 -34358 +
42350 77948 +
22171 12321 -
15688 -5994 +
14491 -2247 +
13184 10812 +
22160 -90530 -
30825 71329 -
46230 -87447 -
3882 59684 +
3322 5329 -
39512 19166 +
458 -14100 -
18545 8789 -
17618 67650 -
5537 -5235 -
46442 55716 +
29612 91705 +
21404 -22855 -
17260 9646 -
3084 -68162 +
14617 53223 +
34551 -76031 -
44764 85832 -
4146 -26323 -
8676 -30496 +
40623 -72274 -
32253 66109 -
18261 -37233 -
33475 19371 -
92007 612
2559 -76713 -
4773 -82311 -
9890 81491 -
17611 65342 -
47637 -77149 +
17736 -45046 -
70376 56700 -
54278 2195 -
6624 13717 -
23137 19677 +
2987 -60364 +
68906 74395 -
77707 -40003 +
205 -25353 -
59458 -24161 +
45398 -64179 -
35697 -84313 +
75002 97430 +
15243 -30733 -
63035 -17794 -
42644 -65199 -
84406 35040 -
59067 -73123 +
51881 -36818 +
88354 18951 -
77379 -38403 -
83450 37812 -
42550 -8887 -
83510 93883 +
44806 -16193 -
33318 -97900 -
50062 36297 -
30920 -46077 +
34981 -13064 +
15999 -21641 -
70713 40155 +
90379 64944 -
74650 -97902 -
39692 32987 -
46741 68715 +
47648 -24745 -
48528 22013 +
84877 49640 +
30349 -29114 -
5164 27644 -
84509 -409 -
42909 56750 -
47436 -38718 -
42641 -40210 +
4612 -4670 -
32924 -18783 -
32013 -10173 +
49185 -78449 +
58856 -31752 +
8789 -43078 +
58665 81748 +
40311 21339 +
27297 88129 -
44954 10917 +
69156 87784 -
67903 -41272 +
89725 87574 -
79438 30220 -
68833 84926 -
78241 -60090 +
28427 94829 -
87910 -42696 -
42535 33965 +
72878 44920 +
55737 -78536 +
55003 -98981 +
28664 89833 +
37867 -71649 +
19766 -19821 -
23985 13582 -
37083 -560 -
22578 -42853 +
11296 -54249 +
73611 -40234 +
65854 92707 +
28406 -11205 +
70589 -72842 +
48583 40519 -
18915 98718 +
8024 -36157 -
76968 -67257 -
88880 -45405 +
78158 -58010 +
39602 -22501 -
72625 -61870 +
66535 -7171 -
63616 -7539 +
45581 24042 +
67664 -17504 +
31652 49654 +
5666 -85097 -
91613 48430 +
17774 1633 -
70405 -93921 +
16803 -45620 +
73419 33313 +
70953 62263 +
43720 -61635 -
70456 26128 +
72840 75455 -
71403 34969 +
29888 -16146 -
68190 -41798 +
51798 98961 -
8880 -71629 -
75172 63178 -
4401 60589 -
81951 -24247 -
20766 51622 +
88096 -67800 +
50971 21740 +
58908 57173 -
34653 -735 +
4994 -76805 +
54609 51901 +
21979 54802 -
3994 91110 +
53862 -61402 -
40633 -25458 -
40501 48349 -
70764 -2536 +
20008 10234 -
83945 -59161 -
37075 -32617 +
64330 -50821 +
78550 28976 +
53501 -16997 +
31475 10467 +
53634 -86518 -
67817 -29700 +
77608 86295 -
40559 68069 +
87598 -4823 +
49689 99485 +
88110 30473 -
65961 9914 +
45009 79457 +
5763 -23064 +
14269 -87247 -
3565 -88239 -
87897 46059 -
89438 75298 +
36163 60993 +
5599 13206 +
68928 -77973 -
57528 65974 +
64867 -83563 -
42748 -99270 -
949 66320 -
4924 -36949 -
73076 -31731 +
87554 24314 -
11874 -75510 -
83654 66624 -
58170 59984 +
43457 17716 +
30160 -51821 +
27734 -64147 +
87723 -27321 -
2997 47041 -
11477 -51286 -
29313 90557 -
64021 -13479 -
73200 80886 -
78645 -37534 +
77772 11706 +
38938 -49630 +
13097 -14292 -
74923 -23380 +
49735 13318 -
62057 -55072 -
7594 -929 +
69736 34468 +
86420 77429 +
76436 -91255 -
26262 31349 -
82378 900 +
27930 9307 -
74693 -63013 +
80844 30561 -
3741 32122 +
65936 5030 +
7325 65751 -
35755 98060 -
12397 6949 -
56869 -54383 +
12059 -42190 +
36148 -67360 -
72830 -23187 +
6558 -50872 -
