74
13491 325
12982 -27402 +
18765 -82242 +
19729 13190 +
22242 -87560 -
36958 40036 -
9638 18530 -
22043 92400 +
37710 -97927 +
49263 30337 -
49124 -73327 +
53728 37338 -
28576 -36958 -
28611 82401 +
10467 37992 -
56313 -1191 -
28989 -73447 +
7613 8240 -
52276 -69323 -
34648 -32966 -
18269 7997 +
10197 33850 -
29686 -87311 +
36126 83681 +
3556 -68862 -
36841 -52679 +
15078 17995 -
16691 95234 -
41455 43278 -
5933 -72653 -
43226 17965 -
17152 -23835 +
38077 29335 -
40220 -95056 +
35696 30958 -
516 -72482 -
8043 9349 -
9198 -87943 -
51385 -375 +
6531 13983 +
38327 5299 -
22933 57993 +
155 -29228 +
52692 351 +
14682 38170 +
16250 80740 -
50223 -30009 +
24015 -43597 +
29290 80746 -
15967 27325 -
27500 -19778 +
22840 92036 -
10445 86817 +
11890 -43309 -
3910 57706 +
13176 77060 -
8365 48915 +
7217 -79216 +
21253 13984 -
10849 356 -
2669 71022 -
34992 -8093 +
18813 -12508 -
21210 -83413 +
56337 68339 -
49555 63591 -
53685 1750 +
8559 61859 -
36953 -97189 -
9789 808 +
2689 -51812 +
45588 -95677 -
36716 -6718 -
46383 -41200 +
45501 79914 +
3584 74827 -
10550 -61930 -
28505 56910 -
43811 42568 +
13368 80675 -
24475 -1064 -
28400 -8555 +
36908 30622 +
11110 -57574 +
44571 -51093 -
22915 33070 -
49269 -74789 -
31813 -82303 +
31365 -89763 -
6588 16232 -
17561 -25545 +
51299 73541 -
27802 -31426 -
48186 51391 +
233 92452 -
6079 51594 -
1448 22740 +
42969 93054 -
41851 93215 +
52353 33387 -
28040 53486 +
55521 36747 -
35429 38992 +
50283 89031 +
5528 8458 -
51898 -9580 -
33351 -23669 +
52589 29682 +
8445 46339 -
50254 49888 +
26804 63917 -
26293 26528 -
39831 -2525 -
45323 -51985 -
16210 5192 +
36165 52343 +
42938 70684 +
40143 -80048 +
2534 28955 +
47977 32785 -
51492 3034 +
51724 32969 -
1759 -37206 +
15023 11256 -
25284 49596 +
16620 -24895 -
12044 9319 +
17394 25979 -
46335 -16122 +
13706 -42346 -
46637 52847 +
49003 47077 -
49942 18806 +
6346 -52812 +
26726 -76806 -
15715 83461 -
25421 -58915 +
55950 46900 -
25022 42238 -
21222 73162 -
45075 -70098 +
7263 -83985 +
12256 51664 +
23051 74868 +
47850 96924 -
4159 -48561 -
11427 -55083 -
21109 -23910 -
28710 75631 +
1524 9632 +
15255 26539 +
52565 2058 +
42388 42212 -
30546 -95532 +
29806 -298 -
18377 72460 +
1061 93670 +
30008 54827 -
21038 94463 -
51165 7968 -
1686 -40004 -
2801 71982 +
48931 -76104 -
44471 79682 -
29123 97905 -
21614 44405 -
23130 -68403 -
54169 -74176 +
40777 65392 +
11605 48252 -
16184 -64347 +
38486 -88742 +
28060 -87511 +
46812 60006 +
21630 15390 -
21502 -97607 -
6640 -71632 -
15137 -28963 -
490 95735 -
11973 1067 -
49915 74441 +
30826 98376 +
22283 61311 +
40705 -82838 -
36332 99796 -
42789 -15287 +
14168 88550 -
22742 53202 -
7446 -66111 -
40901 -74513 -
44239 -81196 +
19921 -33579 -
45271 -43547 +
34972 -56345 +
17187 -59345 -
8388 -85642 -
54770 8520 +
24086 -43548 -
45701 -88975 -
32776 -6195 +
24793 36536 +
9324 -77608 -
49386 -14872 +
15277 -90666 +
14900 50505 -
19663 -10101 -
43050 65145 +
6849 -48437 -
53505 -6084 +
16818 -37353 +
39014 84744 -
13457 26691 -
25516 -76979 +
20964 16421 +
56881 1179 +
19041 16218 +
41439 -23893 +
4274 1562 +
11566 21911 +
28419 -59139 +
41536 -20519 -
41295 66057 -
17180 15744 -
13135 3584 -
47772 -51266 +
18724 -30611 -
55561 -44585 +
55683 -73849 +
5776 -41202 -
36968 98543 -
41554 97586 -
30600 -99534 +
2915 -16774 -
18690 14502 +
732 -25477 +
47683 30869 -
46619 76750 -
12588 75077 -
17559 -6315 +
41847 26657 +
10163 89503 +
4451 -88811 +
14081 -25103 -
10875 -68086 -
52635 -931 -
40301 -82584 -
13798 36910 -
11882 -14579 +
3317 22908 +
4658 -35932 -
53721 16929 -
56175 99947 -
30633 -12248 -
52814 -10164 -
54116 -73474 +
30538 92891 -
27592 -59471 -
48962 -31886 +
26626 -96754 -
40078 -57504 -
1015 -69975 -
14127 97038 +
25842 78384 -
22593 -76005 +
15487 -90030 -
42332 -55219 +
42009 99172 +
37954 -37677 -
22118 99634 -
6719 83656 -
56623 -20621 +
54163 66376 -
52858 -60970 +
22382 -54994 -
51314 63953 +
7985 -58470 -
47184 -24036 -
14647 44633 +
54621 -39633 +
37740 -22952 +
15415 -19883 -
31719 34860 -
40980 7198 -
4732 35332 -
23069 6730 -
32332 74889 -
4435 -15098 -
23148 -12351 +
55061 93918 +
35962 1241 -
17527 -66403 +
49379 -90340 -
51857 -41907 +
56774 -13023 +
25992 -68424 -
9240 -89069 +
10578 -97997 -
29352 -78487 -
43367 82997 +
41118 22538 -
5181 547 +
34189 29595 +
16500 -21123 +
2487 6558 +
1174 -59532 -
18124 -10503 -
41997 -28782 +
4444 -39422 -
21226 35686 +
42813 76155 -
3502 -3066 +
30218 -33495 -
29323 -25610 +
3873 40941 +
5119 33768 +
33400 -5147 -
30733 29672 +
20076 88252 +
56673 -35856 +
10548 -72622 -
48652 86859 +
16209 21174 -
15171 14204 +
22998 -17470 +
55951 1288 +
18801 55333 +
13056 94842 +
12046 -25097 +
30899 34443 -
55159 37809 +
47069 53139 +
25964 22988 -
17757 76918 -
49048 77932 +
26530 -74633 +
52553 -75268 +
47876 -96567 +
44853 30147 -
24993 -50897 +
54414 -61918 +
54710 -84546 -
2402 65497 -
43209 51824 +
27405 -77104 -
46709 43501 -
26809 -48547 -
39099 33648 +
1913 44430 -
9997 13672 -
55901 20486 -
56331 93210 +
43469 -20473 +
10047 83707 -
8916 21195 -
37697 -76249 -
55988 60890 +
9202 -65414 -
23521 -45678 +
26144 61093 +
56067 -23692 -
15254 -38544 +
19415 55605 +
18962 61283 +
8183 81527 +
1706 -36166 -
18057 -63586 +
7931 76113 -
48699 22705 -
32298 21617 +
36350 84823 +
53888 17678 -
13199 22602 -
45227 -75932 +
56860 89465 -
13629 -93562 +
15024 73144 +
27443 4031 +
6365 -41085 +
56713 -97649 +
43546 -14858 -
30215 -49593 +
11970 85468 -
15592 18857 +
23427 -47167 -
50433 -26632 -
7637 -83169 +
3308 99887 -
15976 54975 -
42150 -55512 -
49762 37581 -
22282 -26445 +
54831 -38403 -
16386 -51961 +
55309 -68299 -
39535 18541 +
34624 -21826 -
55729 -63965 +
15259 11604 -
50690 -95396 +
7918 -63307 +
4133 -20865 +
24995 -30638 -
45927 96222 +
46089 41365 +
20497 -59218 -
53142 90323 -
28653 -91615 -
28086 77238 +
56340 14627 -
18358 -45244 +
9193 -46345 +
40371 65481 -
27248 -65950 +
25578 -50434 +
35118 82477 -
46271 -5391 +
6447 -65860 +
5263 66356 +
53198 36911 -
145 -25704 +
35438 95528 +
19157 -90085 -
31237 -40309 +
24271 -93796 +
29742 54969 -
49630 -69871 -
19371 -27527 +
50083 -68125 -
24472 8617 +
43067 -49286 -
1977 -94824 -
18251 75238 +
19895 71544 +
53492 -59347 +
26394 -35979 -
56134 -83661 +
5082 -81854 +
13313 43181 -
8990 -8974 -
33751 76776 +
33644 -82240 -
5150 18401 +
34945 48293 +
55078 11144 +
10398 -34726 +
52265 12337 +
40188 51180 -
80733 254
69688 23060 +
23730 71683 -
815 -85826 +
70006 -73824 +
66809 -69556 +
25066 -50812 +
52671 -85901 +
16217 36929 -
52228 46729 +
37041 -40816 +
31933 -18332 -
28682 -12229 -
10858 73113 +
80588 -80172 -
42967 51718 +
75760 93907 +
2034 27064 +
19355 -74169 -
45927 -88197 +
24321 10445 -
15082 31054 -
69760 98055 +
37066 -76668 -
46530 -32986 -
60178 11019 -
2365 17684 -
9238 98824 -
22898 -15400 -
65962 -35279 -
52468 47873 -
78196 -93550 -
41499 12171 +
5116 29814 +
11925 -56397 +
41685 -45732 +
23179 -94701 +
37288 -68498 +
8068 -61437 -
71205 10740 +
57199 -36444 +
40833 57704 -
51273 96246 +
11410 3576 +
36624 -24838 -
20897 18697 -
33311 -95836 -
35646 58733 +
22938 -72451 +
8102 25190 -
77036 96480 +
65894 93841 -
1368 37234 +
77339 -67856 +
31242 -73536 +
6959 -27096 -
3894 -75568 -
23289 -33739 +
9389 -13554 -
44427 88182 +
9749 -60955 -
53401 13641 +
29970 22864 -
17427 -48112 +
57611 -3854 +
45478 22657 -
48624 -78344 +
26837 -77394 +
79621 -90541 -
17456 56424 +
8124 65331 -
73942 35012 +
30837 11359 +
32045 -28491 -
49860 38944 +
79219 16900 +
3809 38206 -
79958 -87967 -
71253 42745 -
28906 -67606 -
18447 68918 -
63069 88214 -
67861 -94669 +
70955 -67209 +
28885 -14955 -
41067 -19319 +
45471 -89589 +
55414 68281 +
22479 18904 +
47115 -57757 +
12135 -96958 -
63010 -20669 +
37790 -51791 -
1043 79358 +
18614 73775 -
34808 -35240 -
28596 -63236 -
25440 24443 -
52440 72417 +
37220 -94291 -
23316 16794 -
54767 -87475 +
62056 -45578 -
9885 -93938 +
20812 -68400 -
55527 -57249 +
68078 2092 +
11673 -4933 -
18544 -66195 +
17709 -68329 +
52110 -45439 +
46450 -71772 +
34766 15650 -
51257 73126 -
71574 1650 +
34927 90015 +
45302 5823 -
63073 28993 -
35937 -16503 +
58409 12626 +
11950 -72774 -
6527 -2832 +
40412 75342 -
76551 -18423 +
56984 65500 -
13231 -64228 -
18575 -34135 +
67205 -78541 +
11285 1326 -
55441 88085 +
22862 72450 -
49240 -20774 -
18992 94273 -
59377 36885 -
27708 -43554 +
27407 92362 -
20409 -83711 +
15805 27607 +
18409 77148 +
24224 29298 +
35127 -24117 +
28992 -13343 +
73341 54989 -
8951 44937 +
73009 -31722 -
49345 22854 -
11087 -40598 -
16757 15117 +
47910 30227 -
63848 -3564 -
28971 65042 -
70102 69672 -
13979 -74079 -
69138 -96048 +
72892 -59160 +
52540 -93709 +
28218 -95235 -
45175 69222 -
5642 -40127 +
20673 -38076 -
78786 48113 -
60914 -74908 +
31753 24013 +
19919 -79697 -
79199 -47225 -
23972 -99434 -
13056 20602 +
60544 20723 -
17069 -88059 -
45617 74990 -
58446 50321 -
63902 -29607 -
77320 56532 +
39035 -83002 +
9350 93674 +
16745 6165 +
58443 -80049 +
11911 9149 -
3680 13155 -
66016 25635 +
21020 -98405 +
12778 -34442 +
7819 78031 +
55729 9760 +
66333 86004 -
12495 -70789 +
74654 21515 -
61378 -17231 -
79730 89731 +
42264 -86373 +
45351 94854 -
47149 29320 +
11619 -36923 -
6971 -2981 +
68045 12137 +
79591 -44145 +
71822 -15819 +
7232 -25826 -
46415 -13581 -
7120 43443 -
74948 -25954 -
78093 37369 +
1518 63065 -
36449 -89120 +
69507 -63025 +
15304 96925 -
72385 -94267 +
39288 88554 -
53970 -21180 +
1673 -94830 -
27041 -23368 -
47698 -7341 -
63589 -92216 +
21150 -93019 -
18585 -89869 -
70409 -91139 +
63831 -41577 -
48435 -17298 -
47278 -60751 +
48045 -40024 +
47053 -8807 +
70641 85721 -
63967 65592 +
17810 -43490 +
29013 54242 +
14021 31078 -
62902 60188 +
63625 89538 -
34284 93521 -
12714 -65336 -
26522 -34863 +
47472 -69373 -
15692 -51083 -
62738 22331 +
13806 -21806 +
49227 -4790 +
30705 -4798 -
78840 24019 +
19030 -54245 +
68249 37559 +
19862 -42647 -
62445 -84207 +
57124 -73347 -
68180 88495 -
3092 55416 -
32038 13606 -
27129 -61345 +
62298 -3769 -
53943 49623 -
46023 -92980 +
22008 -98982 +
72988 2061 +
34914 -92104 +
55945 -27950 -
51450 -92774 -
82414 41
7996 -7628 +
62095 8321 +
41710 -36915 +
36211 25265 -
45496 -14544 +
21879 -66261 -
13391 -26011 +
76943 13599 +
29555 -79398 -
2780 -38210 +
8607 -81627 +
27316 -20949 -
70069 89556 +
64815 -45756 -
42931 -2558 +
7604 -61824 -
40752 -33025 -
13742 -81040 +
24308 -50781 -
3714 -31699 -
81609 84426 +
56365 -32390 -
67505 -25602 +
80885 -10172 +
82339 53592 -
15186 -14056 -
41028 36943 +
3108 -56 +
19156 -29701 +
63371 9951 -
73069 -98516 -
55224 96792 +
20364 20784 -
41514 53092 -
13455 50677 -
42808 50288 +
22158 -77234 -
32722 61403 +
20787 46360 +
36431 65079 -
23936 64262 -
90187 541
60301 91007 +
21322 -37570 +
66770 90523 -
7566 18667 -
36203 -16206 +
27169 18535 +
67195 6103 -
89693 43689 +
69594 -11982 +
78033 86049 -
58809 31985 -
75522 -47053 +
80756 -35611 -
61276 -75550 -
57778 -67527 -
10403 1450 -
64363 11695 +
18725 -36262 +
35044 -77953 -
84223 17450 +
23417 -32415 -
83794 -22811 +
73721 -5552 +
51057 65560 +
22422 -17317 +
8048 -81961 +
63760 6261 -
45086 -98151 +
49414 61431 +
47445 -56265 -
20071 -3976 -
31382 -29844 +
56195 -88234 +
22261 -87197 +
55326 -39381 +
61399 26192 -
75571 -54137 -
14765 56647 -
62021 50156 +
6026 -69637 +
25717 -19874 -
1166 -92030 +
52474 99263 -
72645 65180 -
56055 68642 +
70349 -28669 -
70554 59502 +
74668 -92374 -
75661 27422 -
32592 -88930 +
84596 68933 +
68193 40059 +
15904 47938 -
7061 -8795 -
59497 -7082 -
32024 -54466 -
8929 -71842 -
34036 -12972 +
69495 -44983 +
61393 99684 +
52446 -18492 -
23481 28661 -
6148 -20803 +
44494 39741 -
44725 90456 -
50836 -92274 -
45788 43984 -
86195 58164 -
55031 -29963 -
4727 88188 -
54147 72200 +
70537 40684 -
19322 -3070 -
63571 90261 +
65103 -35230 -
48577 40742 -
77908 270 -
88558 -96920 -
14476 -81544 -
81617 -70938 +
18672 25228 -
50407 -18798 -
67464 26444 -
30527 25583 +
45451 -14590 +
7922 25806 -
57900 -43693 +
68823 86812 -
79160 69929 +
33697 -17049 -
24532 -67095 +
3854 33474 +
83653 -58909 +
8957 66634 +
45239 -61089 +
74927 17374 +
55411 -27520 +
13545 81751 -
14205 -56688 -
25838 -27453 +
53352 -21558 +
20804 95404 -
9153 -34677 -
30793 26011 -
22383 -88822 +
18626 -44268 +
40065 -78437 +
7515 -63793 +
28681 -99820 -
68221 -2201 +
9480 25498 +
40650 9020 -
19677 -16278 -
32192 13114 -
68224 -28897 +
8072 -25632 +
81661 32824 -
16497 -26907 -
10862 -10522 +
69074 -30225 -
9716 57880 -
80367 -57855 -
4845 2237 -
53581 74024 -
57965 -87109 +
52905 -49780 -
52708 32730 +
17096 12772 -
67554 21089 +
6855 -48024 -
26649 -11686 +
69092 -5138 +
516 -32552 +
56876 12461 +
83818 85172 -
62628 -89609 +
62282 45060 +
58346 84292 -
61018 -15622 +
73523 21462 -
22091 16503 +
69624 5170 +
73702 -58302 +
70186 25945 -
56820 9279 +
53557 36500 +
4893 42745 +
70310 -94883 +
34586 84053 +
31240 58860 -
2128 -65605 +
81678 83337 -
88852 46688 +
59297 -30013 -
19484 -2120 -
12216 85803 +
33662 -96764 -
12482 20826 -
43895 -38543 -
85592 61768 -
79910 -59357 +
3332 22590 -
63215 -51072 -
81100 -98635 +
69031 -26456 +
44820 -30436 +
30596 -6183 -
15068 44677 +
22324 76765 +
7871 78597 +
12148 -49193 +
4012 64028 +
71513 43935 +
80582 68246 -
76495 -98587 -
85055 -16026 -
67603 87691 +
89356 15904 +
18826 -17998 +
27618 12155 +
63299 2602 +
25923 -29402 -
61201 56458 +
45962 -65596 +
14989 10529 +
37133 -69934 +
14185 -17838 -
67541 28004 -
44677 -58764 -
66953 28581 -
18657 -3750 -
80470 9218 +
70880 -13070 +
73543 -50105 +
39745 97385 +
26149 25486 +
20444 809 +
44096 -47145 +
76205 -87093 -
27052 -12668 -
23928 -95595 +
69982 29355 +
2056 33961 -
44287 39535 -
67374 -27666 +
14955 -90446 -
25100 -94037 +
29630 -17959 -
65591 -86291 +
38836 -38878 -
690 -2566 +
15333 -24169 -
74578 -74940 +
87846 81993 +
44998 -77797 -
80003 -63746 -
69024 81473 -
26690 -61238 -
42123 -9846 -
83838 -73368 +
19740 -78663 -
57379 -15037 -
64955 -76245 -
50927 91654 -
77765 -68722 +
63582 10140 -
65745 -71095 -
7999 -14909 -
49746 -73168 +
659 -29374 +
35970 22879 +
36327 64619 -
10254 54811 -
69221 -83768 +
41351 92759 +
21398 -54966 -
73369 -53318 -
73314 1929 +
19160 -50062 -
75596 99472 +
34374 -12215 -
83460 20631 +
10824 -67903 +
78805 -26362 -
70668 -5199 +
39481 31366 -
25364 -95120 +
9730 -843 -
79314 29774 -
6687 -97806 -
30772 -15073 -
331 72983 -
74536 65949 -
19692 -71860 -
70433 59254 +
84393 -19913 -
45668 -89372 +
52827 66140 -
7995 -77799 -
25523 63977 -
27535 66530 -
73720 -50556 +
49843 -77902 -
31978 -20403 +
52678 56476 -
9680 -84343 +
1065 84572 -
13669 60166 +
44620 -87820 +
17088 -8875 +
55158 -25418 +
66586 -56277 -
44931 -64029 +
10283 96969 +
7071 -10015 +
16582 -59113 +
31924 90948 -
37513 21186 +
18052 87234 -
60104 62410 +
29607 11352 +
80407 25955 +
74972 -74555 -
27879 13036 -
77144 -84087 +
63413 97517 +
71950 74604 +
5135 -83191 +
41987 -91546 -
89542 -45540 -
24023 -31477 +
70977 -63773 +
3114 -89201 +
60826 58774 +
20170 76503 -
57304 41488 +
38159 -10568 +
25656 -69058 -
45799 81400 -
46664 -15711 +
58355 96399 -
41339 65164 -
79961 31868 +
76207 60075 +
88905 57240 +
59325 -33937 -
13021 -98550 -
31925 18550 +
56793 -97127 -
3745 -51967 -
76262 -21698 -
75729 -55497 +
26756 -41248 -
57867 67188 +
83165 -40769 -
49376 -39298 +
77212 92653 -
87272 -36014 +
7296 -1655 +
88925 -10945 +
59929 -335 -
2029 -82797 -
52429 -30757 -
79378 -32757 +
86001 -66389 +
55247 -25398 -
83616 28886 +
42780 -22564 +
59422 12441 -
58176 87714 +
86207 -95705 -
66514 76258 +
35044 -50948 -
44342 -49129 -
36447 99807 +
38433 39268 +
15963 25988 +
49264 63751 -
33240 -18296 -
83642 15860 -
23502 42883 -
88806 -31002 -
54810 71851 +
88187 -80796 +
34346 71905 +
21879 63715 -
21533 71352 +
80189 28438 +
20821 40388 -
20257 45877 +
6579 -8903 -
54177 45306 -
10583 14865 +
50347 51677 -
77056 -73744 -
2716 -15364 +
35208 86146 +
60587 22188 +
44614 -82601 +
24313 40609 -
34981 36983 +
9551 28409 -
8007 -70943 -
60830 30411 +
52239 -84711 +
12274 38478 -
83614 -23233 -
76872 -22398 -
1508 22301 +
38532 -2619 +
15887 11198 +
11337 -71002 +
8440 -57715 +
55959 50991 -
9842 46141 -
18239 83420 +
78038 -52531 -
28401 10032 -
10155 -25030 -
81325 67005 +
61303 84584 -
37944 -48457 -
66078 -4314 -
6428 5817 +
31810 -91343 +
69116 17756 -
78433 -67493 -
14798 79364 -
18073 -76004 +
72690 -89171 +
20594 62897 -
76768 54987 -
53748 -36661 -
36964 -56467 -
24291 -70779 +
15781 7705 +
43 -29363 +
48963 27574 -
58491 -5618 -
3314 67221 -
62036 -52705 -
32189 40919 -
3130 -25840 +
32213 -99697 -
69248 27753 +
44031 64914 +
46054 10787 +
33369 31504 -
60316 65130 -
51830 46973 -
74120 76919 -
34799 -97188 -
65727 -6760 +
80370 86834 -
62013 -1285 +
25202 -62131 -
48926 -65681 -
48693 1090 -
60937 -65939 +
9132 -94672 +
23771 -10926 -
26019 18185 +
77554 -12180 -
8840 10147 -
17408 -44193 -
66110 -5792 -
83872 -50596 +
18960 75728 +
63546 71187 +
80456 -33187 +
73754 -47883 -
37576 55199 +
56342 -17763 +
83954 86233 -
11613 2839 +
43071 93209 +
23199 -12639 +
47585 36222 -
27964 2759 -
85718 -31077 -
14311 88308 -
36758 -86181 -
22657 -45592 -
72544 -1207 +
71199 80222 +
67262 36693 +
43697 -75959 -
40234 55331 -
46159 -10248 -
47812 -86438 -
87229 -25343 +
35132 41804 -
55836 71236 +
14455 6443 -
20340 -51378 +
1913 -1239 +
86666 -65807 +
44552 -65536 +
9925 -77531 -
65793 95403 +
42037 -39725 +
70937 86023 -
1885 -37268 +
30520 5950 -
62316 -79787 +
59153 22290 -
40339 37008 -
49411 67357 -
11776 -48538 +
56455 -99864 +
76136 -26521 -
7825 16494 -
8706 -13029 -
66739 -21428 -
9876 -80941 -
74869 -75416 -
56393 96217 -
49448 12590 -
49543 74504 +
87900 99682 +
15592 15961 -
69560 2542 +
76218 58623 -
55060 30660 -
67266 -37300 -
89790 -81651 +
5288 50142 -
19646 -84623 -
27354 -67168 -
18426 -50244 +
85452 -63000 -
19933 13884 -
28653 -81626 -
49058 2115 +
38872 -33073 +
20548 96609 -
20077 -71230 +
11795 51737 +
56135 32975 -
55113 -47597 +
14271 -97213 -
4155 2240 -
48635 67914 +
169 -48422 +
31913 -52433 +
78981 -38718 -
70499 31775 -
42257 -72880 -
39905 -22030 +
49188 23795 -
4139 -48789 -
61086 -25646 -
83909 -16102 +
18003 61657 -
3770 74304 -
69098 45748 -
66262 -63997 +
54966 -43011 +
53343 56163 +
57938 -52930 +
31053 -36405 +
37008 53806 -
10396 -92606 -
44777 23680 -
3987 -15629 -
1692 -44488 +
8392 2760 -
85771 -21816 -
47947 -37825 +
27242 16380 -
81644 72977 +
49666 73044 -
76636 30663 +
59074 16625 +
17160 59246 -
53001 20663 +
64606 8279 -
485 -79641 -
76567 -26823 -
43247 32219 -
46413 -77232 +
10577 625
7492 -44694 +
9536 -20645 -
10452 43383 -
1870 87308 +
8224 12225 +
7025 22060 +
863 72789 +
5862 -5266 -
2311 41580 -
2401 91009 +
9690 84777 -
5321 8977 -
3535 -88659 -
8583 -51687 -
1426 66106 -
2222 926 -
5450 -64500 +
9920 5006 -
6189 -48544 +
7049 51555 +
8811 16847 -
5315 -58055 -
2959 48579 -
4090 51246 +
7894 92246 -
9813 91403 -
409 26689 +
9981 87118 +
2882 26901 +
7682 -14462 +
9359 35299 +
1456 94559 +
6006 -72219 +
1622 41609 +
4154 96659 +
8311 38264 -
3113 59639 -
8455 71820 -
154 -83445 -
7466 75132 -
7755 -99824 -
6042 -33797 +
3738 -34259 +
8754 -79631 +
422 -42719 -
510 -9458 +
4542 23775 -
4223 -21539 -
5313 -23810 +
104 -31402 +
10226 29808 -
2129 82483 +
2726 89556 +
2776 42431 +
2590 -86298 +
8937 -62220 -
2489 90619 -
317 98453 +
3172 79977 -
7493 -69438 +
8174 38671 +
7050 -64921 +
7510 63020 -
764 -50595 +
7267 -69121 +
1149 -67897 +
971 -49552 +
7689 -81495 +
1437 54496 +
7006 -95951 +
9520 -49757 +
9222 -85224 +
1079 71968 -
4572 49157 +
8237 78067 -
4048 44509 -
966 -9792 -
1747 36337 -
6024 -38643 -
3740 -1459 -
2904 -87178 +
839 -85820 +
3062 -68118 -
9155 -98631 -
7696 -5077 +
8149 -60705 -
9810 22338 +
1101 87047 +
4252 -21605 +
34 -52227 +
675 53444 -
1495 76035 +
911 33184 -
1292 -33653 +
3381 3711 +
2742 52244 -
4775 21806 +
8567 -92814 +
6061 -17328 +
1816 68214 +
431 99819 +
7484 -69988 +
833 82299 +
4698 55920 +
731 54750 -
770 87649 +
431 42743 +
3412 13986 -
9005 80304 -
4893 -38162 +
7914 -86253 -
8176 -61791 +
2160 -98786 -
3148 -8174 +
9982 -84537 +
3659 -97969 +
3781 -57900 -
7303 -9172 +
8107 90541 +
3680 14065 +
6295 43922 +
8338 66844 -
1436 22385 +
9252 76607 -
320 -60658 +
2300 32936 +
1334 62458 -
789 -73428 -
7090 -30350 +
8526 85872 +
6806 43951 +
9812 -97331 -
5421 -97862 -
6727 -72541 +
5624 -81653 -
6235 -9094 +
843 59233 +
761 -68516 +
4953 21467 -
5498 -62057 +
9344 -51811 -
1457 -27870 -
9978 32417 +
7456 -66321 -
1659 8861 -
2718 -35555 +
9040 -21318 +
8946 78435 +
10188 -85858 -
3352 -45322 -
6437 73579 -
573 64063 -
8422 -32605 +
6914 83873 +
597 76148 +
557 93404 -
4565 76698 -
3868 -89626 +
4717 -33399 -
27 19053 -
2360 25102 -
9675 97630 +
8632 -89261 +
7560 -75821 +
4581 -41336 -
8295 55377 -
4968 -16958 -
2248 85233 -
2939 -75657 -
9146 85725 -
6206 71339 -
5119 53862 -
3922 -22990 +
2284 -16947 -
1266 -77803 +
8179 -96969 -
2660 -17209 +
2552 50409 -
7715 -98039 -
92 -23418 +
5846 99242 -
6796 38107 -
7214 46138 -
8953 -33653 -
667 70786 +
1224 -68524 -
293 -17430 -
8044 72426 +
1316 -96757 -
2942 44032 +
3266 -28111 -
2839 99800 -
3292 -53917 -
7238 22943 -
7361 1411 -
9173 36679 +
5072 94284 +
4409 34315 +
1441 -77105 +
2256 -92023 -
9145 -70837 +
8496 -5509 -
1180 65973 +
2223 43881 +
9858 32627 -
5851 4744 +
4568 58712 +
3736 73210 -
9518 20213 -
889 56925 +
6957 11327 +
9054 -37124 +
8741 -91597 -
2868 59268 -
6718 -6519 +
998 -90973 +
2518 -91575 -
6834 -1355 -
10373 -75291 -
8240 -90453 +
7837 -77262 +
5639 -50109 -
5589 -93901 +
7556 96080 -
2466 -11188 +
3130 -99371 -
1177 98761 -
3664 -67076 -
3175 -20778 +
2308 -27272 -
9387 -83601 +
2589 -99298 +
1001 16639 -
3741 -94072 +
4983 55546 +
4047 -33585 -
29 61735 +
4357 -11789 +
8541 -92944 -
10149 21927 +
2478 -54282 -
4635 -78940 -
2189 -3167 -
9026 64738 +
6114 -68475 +
5456 18280 +
10095 -5025 -
